femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,115,99115,Sarasota (County),12045,9acdb21504a3eed554888f0383238bd7,2019-10-10T19:53:10.768Z,5d1bced7d5b39c032f26aef1
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,89,99089,Nassau (County),12045,28643e6d4427d39441d4875aec127171,2019-10-10T19:53:10.709Z,5d1bced7d5b39c032f26aef2
DR-4068-FL,4068,FL,DR,2012-07-03T20:00:00.000Z,2012,Severe Storm(s),TROPICAL STORM DEBBY,1,0,1,1,2012-06-24T01:29:00.000Z,2012-07-26T04:00:00.000Z,,12,17,99017,Citrus (County),12045,21afd2ac5fea52862fcf0b35eeab66ea,2019-10-10T19:53:10.710Z,5d1bced7d5b39c032f26aedc
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,87,99087,Monroe (County),12084,c7bd4cecd456d297858f2fc3f214ee80,2019-10-10T19:53:10.982Z,5d1bced7d5b39c032f26aff6
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,5,99005,Bay (County),12084,a0d664018be6863a70330d7ff6c4fb61,2019-10-10T19:53:10.981Z,5d1bced7d5b39c032f26aff5
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,43,99043,Glades (County),12084,42795d201342ed5b9998e03a323a091c,2019-10-10T19:53:10.982Z,5d1bced7d5b39c032f26b002
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,91,99091,Okaloosa (County),12084,4bb7f1ec7ce57324fddc81fb98db39a5,2019-10-10T19:53:10.974Z,5d1bced7d5b39c032f26b00d
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,99,99099,Palm Beach (County),12084,fa91dbb5cdcee1cab00e4a37d2b794e8,2019-10-10T19:53:10.976Z,5d1bced7d5b39c032f26b012
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,85,99085,Martin (County),12084,b6c33d555116694649f1446903f35a3d,2019-10-10T19:53:10.970Z,5d1bced7d5b39c032f26afed
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,113,99113,Santa Rosa (County),12084,75d2349494424c4c9f1b5327a02e70c4,2019-10-10T19:53:10.971Z,5d1bced7d5b39c032f26afe8
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,21,99021,Collier (County),12084,e81d931ecec9fb5de9b8df6404d36ecb,2019-10-10T19:53:11.040Z,5d1bced7d5b39c032f26b00c
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,111,99111,St. Lucie (County),12084,a81964d9705f4743714a67e6e03d3e4f,2019-10-10T19:53:10.971Z,5d1bced7d5b39c032f26b009
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,45,99045,Gulf (County),12084,2161573bc9a2f1094db062b6e3794c68,2019-10-10T19:53:11.041Z,5d1bced7d5b39c032f26b080
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,37,99037,Franklin (County),12084,829ca096dcd381e6383f07db4767c536,2019-10-10T19:53:10.982Z,5d1bced7d5b39c032f26b088
DR-4084-FL,4084,FL,DR,2012-10-18T23:45:00.000Z,2013,Hurricane,HURRICANE ISAAC,0,0,1,1,2012-08-27T04:00:00.000Z,2012-08-29T04:00:00.000Z,,12,33,99033,Escambia (County),12084,d08aec129b9f0ed607a01d9d45f9a683,2019-10-10T19:53:10.981Z,5d1bced7d5b39c032f26b07c
DR-4138-FL,4138,FL,DR,2013-08-02T22:30:00.000Z,2013,Severe Storm(s),SEVERE STORMS AND FLOODING,0,0,1,1,2013-07-02T04:00:00.000Z,2013-07-07T04:00:00.000Z,,12,5,99005,Bay (County),13059,e657f33105ba177c733c4a758c894e1e,2019-10-10T19:53:11.419Z,5d1bced8d5b39c032f26b26c
DR-4138-FL,4138,FL,DR,2013-08-02T22:30:00.000Z,2013,Severe Storm(s),SEVERE STORMS AND FLOODING,0,0,1,1,2013-07-02T04:00:00.000Z,2013-07-07T04:00:00.000Z,,12,59,99059,Holmes (County),13059,8c8a50a4a47bb1785af187523a7ca17b,2019-10-10T19:53:11.382Z,5d1bced8d5b39c032f26b2a6
DR-4138-FL,4138,FL,DR,2013-08-02T22:30:00.000Z,2013,Severe Storm(s),SEVERE STORMS AND FLOODING,0,0,1,1,2013-07-02T04:00:00.000Z,2013-07-07T04:00:00.000Z,,12,133,99133,Washington (County),13059,a1d011e5c8e239c2e40ee78febf66d33,2019-10-10T19:53:11.381Z,5d1bced8d5b39c032f26b2ac
DR-4138-FL,4138,FL,DR,2013-08-02T22:30:00.000Z,2013,Severe Storm(s),SEVERE STORMS AND FLOODING,0,0,1,1,2013-07-02T04:00:00.000Z,2013-07-07T04:00:00.000Z,,12,131,99131,Walton (County),13059,4480b2064c40d5c664885d3da01c0429,2019-10-10T19:53:11.419Z,5d1bced8d5b39c032f26b2a2
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,59,99059,Holmes (County),14032,9f12d861ea07d6b8281431810e58409f,2019-10-10T19:53:11.677Z,5d1bced8d5b39c032f26b3ec
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,33,99033,Escambia (County),14032,b61abffad2daeb80906b09891a41efd5,2019-10-10T19:53:11.676Z,5d1bced8d5b39c032f26b450
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,133,99133,Washington (County),14032,154684b7f3ed9772dacbdb273f777a04,2019-10-10T19:53:11.677Z,5d1bced8d5b39c032f26b452
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,113,99113,Santa Rosa (County),14032,e794c04ed42249246920e9195ac098ac,2019-10-10T19:53:11.746Z,5d1bced8d5b39c032f26b455
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,5,99005,Bay (County),14032,2b6e02de74724a2081a0764f6ea612d8,2019-10-10T19:53:11.678Z,5d1bced8d5b39c032f26b461
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",0,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,13,99013,Calhoun (County),14032,042ffb349a6c0cb142d7cdf1a8737b61,2019-10-10T19:53:11.677Z,5d1bced8d5b39c032f26b463
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,63,99063,Jackson (County),14032,7ccc4fffa7bc1b11343ca128fb317f5e,2019-10-10T19:53:11.678Z,5d1bced8d5b39c032f26b464
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,131,99131,Walton (County),14032,7467d3a60360c0fff5293a0e896d8411,2019-10-10T19:53:11.745Z,5d1bced8d5b39c032f26b467
DR-4177-FL,4177,FL,DR,2014-05-06T22:30:00.000Z,2014,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",1,0,1,1,2014-04-28T04:01:00.000Z,2014-05-06T04:00:00.000Z,,12,91,99091,Okaloosa (County),14032,c3b99cbef927fddf8c59719764213ade,2019-10-10T19:53:11.676Z,5d1bced8d5b39c032f26b465
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,97,99097,Osceola (County),16100,e421ff1a7444eac7dbbe98a2b93ac360,2019-10-10T19:53:13.178Z,5d1bcedad5b39c032f26b98f
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,103,99103,Pinellas (County),16090,04e641792b5b2860e03f6f9286ff34c3,2019-10-10T19:53:13.100Z,5d1bcedad5b39c032f26ba2b
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,119,99119,Sumter (County),16090,46e81513eac4253762674c7d0e60e041,2019-10-10T19:53:13.097Z,5d1bcedad5b39c032f26ba8c
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,29,99029,Dixie (County),16090,43adf6c6cf1cbba3052b9fe2a9db5737,2019-10-10T19:53:13.105Z,5d1bcedad5b39c032f26ba8f
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,37,99037,Franklin (County),16090,710011f233eaf23fab357dcaf99509d9,2019-10-10T19:53:13.099Z,5d1bcedad5b39c032f26ba85
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,99,99099,Palm Beach (County),16100,539bb17bbbbc024bda5ed2652ef7b9c9,2019-10-10T19:53:13.177Z,5d1bcedad5b39c032f26ba73
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,65,99065,Jefferson (County),16090,d46189a191a0a413378b42349dd545e3,2019-10-10T19:53:13.102Z,5d1bcedad5b39c032f26baab
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,9,99009,Brevard (County),16100,3d974857a1e80549148c8b056363e4e6,2019-10-10T19:53:13.177Z,5d1bcedad5b39c032f26bae1
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,7,99007,Bradford (County),16100,a56debeb9eb283112e4874366e512ec0,2019-10-10T19:53:13.174Z,5d1bcedad5b39c032f26bb26
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,115,99115,Sarasota (County),16090,18d4ef4b4d1ed1ca1486bd68bde43bd5,2019-10-10T19:53:13.097Z,5d1bcedad5b39c032f26bb29
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,121,99121,Suwannee (County),16090,301211434ac296e57db2b83286153f8a,2019-10-10T19:53:13.107Z,5d1bcedad5b39c032f26bb3e
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,39,99039,Gadsden (County),16090,cf4420e6eafb915e3fc366736dd3b306,2019-10-10T19:53:13.110Z,5d1bcedad5b39c032f26bb4b
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,17,99017,Citrus (County),16090,d1a16c016d699d36be4bf53464f41cb1,2019-10-10T19:53:13.101Z,5d1bcedad5b39c032f26bb65
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,11,99011,Broward (County),16100,0570d10b4e329245d4019e6a1975eece,2019-10-10T19:53:13.177Z,5d1bcedad5b39c032f26bb6e
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,83,99083,Marion (County),16090,22996ccdb54b0229f37b09a2e716b8e4,2019-10-10T19:53:13.102Z,5d1bcedad5b39c032f26bb7e
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,89,99089,Nassau (County),16100,2753845f39e45b207ba9a8083e3574c7,2019-10-10T19:53:13.176Z,5d1bcedad5b39c032f26bb90
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,129,99129,Wakulla (County),16090,e0b4efa27a75445b6a95a29311c3a668,2019-10-10T19:53:13.095Z,5d1bcedad5b39c032f26bb97
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,1,99001,Alachua (County),16090,dbc648ba4602aa2cdcfd594550e28cd9,2019-10-10T19:53:13.110Z,5d1bcedad5b39c032f26bbec
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,77,99077,Liberty (County),16090,7070e2f2f4b58d62fe9c2c350433cc8e,2019-10-10T19:53:13.096Z,5d1bcedad5b39c032f26bcb2
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,95,99095,Orange (County),16100,971191e90ca4d64dcadf44bc124e877b,2019-10-10T19:53:13.178Z,5d1bcedad5b39c032f26bbf5
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,81,99081,Manatee (County),16090,03eeb650e4e75816420d1566a93ac758,2019-10-10T19:53:13.096Z,5d1bcedad5b39c032f26bbf1
DR-4337-FL,4337,FL,DR,2017-09-10T18:45:00.000Z,2017,Hurricane,HURRICANE IRMA,1,0,1,1,2017-09-04T13:00:00.000Z,2017-10-19T03:59:00.000Z,,12,75,99075,Levy (County),17103,6cd17b7772031fba0383ce5bd68979f7,2019-10-10T19:53:13.841Z,5d1bcedad5b39c032f26bc80
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,109,99109,St. Johns (County),16100,2f442af9d8193d3df3b2edb3ee1d8495,2019-10-10T19:53:13.173Z,5d1bcedad5b39c032f26bc1a
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,75,99075,Levy (County),16090,c827741387ffd7f70516472b346d0261,2019-10-10T19:53:13.110Z,5d1bcedad5b39c032f26bbc1
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,3,99003,Baker (County),16090,ac62c164a2f1f103f7d697e8b8232789,2019-10-10T19:53:13.106Z,5d1bcedad5b39c032f26bce3
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,85,99085,Martin (County),16100,7a0c0403651edaff4428f06b33ed865e,2019-10-10T19:53:13.176Z,5d1bcedad5b39c032f26bc38
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,127,99127,Volusia (County),16100,7b4a3d711e3f9393a45a7b181f34266c,2019-10-10T19:53:13.172Z,5d1bcedad5b39c032f26bc04
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,31,99031,Duval (County),16100,beb6ecf045e383cb3586f217ffd8fd4b,2019-10-10T19:53:13.174Z,5d1bcedad5b39c032f26bc23
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,67,99067,Lafayette (County),16090,92e139947ff31168a37fa7beb0c4498f,2019-10-10T19:53:13.045Z,5d1bcedad5b39c032f26bc45
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,107,99107,Putnam (County),16100,ff6eb104b7cda4c78d26b72303add2a5,2019-10-10T19:53:13.175Z,5d1bcedad5b39c032f26bc3c
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,117,99117,Seminole (County),16100,6055dad10118e3e7eb2657e77a3c0773,2019-10-10T19:53:13.171Z,5d1bcedad5b39c032f26bbd0
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,41,99041,Gilchrist (County),16090,4c34fb32cddf5e0143f198cd767c68e7,2019-10-10T19:53:13.095Z,5d1bcedad5b39c032f26bc34
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,35,99035,Flagler (County),16100,6bb445e3f4de41dba500e48723bb745e,2019-10-10T19:53:13.177Z,5d1bcedad5b39c032f26bc9a
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,123,99123,Taylor (County),16090,f3934a386f8ab622dcbb59e822c90b9f,2019-10-10T19:53:13.104Z,5d1bcedad5b39c032f26bbb0
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,125,99125,Union (County),16090,dd1e56dfbcce8a8e09ffc1582d501f13,2019-10-10T19:53:13.103Z,5d1bcedad5b39c032f26bc14
DR-4337-FL,4337,FL,DR,2017-09-10T18:45:00.000Z,2017,Hurricane,HURRICANE IRMA,1,0,1,1,2017-09-04T13:00:00.000Z,2017-10-19T03:59:00.000Z,,12,1,99001,Alachua (County),17103,8dce8d618739aeb349664ada790e42eb,2019-10-10T19:53:13.843Z,5d1bcedad5b39c032f26bc92
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,111,99111,St. Lucie (County),16100,4dccb6bb47fec383af8d7066156f5de7,2019-10-10T19:53:13.177Z,5d1bcedad5b39c032f26bc70
DR-4337-FL,4337,FL,DR,2017-09-10T18:45:00.000Z,2017,Hurricane,HURRICANE IRMA,1,0,1,1,2017-09-04T13:00:00.000Z,2017-10-19T03:59:00.000Z,,12,86,99086,Miami-Dade (County),17103,830a1c0400e70f7e7701a7eb0e810b46,2019-10-10T19:53:13.845Z,5d1bcedad5b39c032f26bc6a
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,53,99053,Hernando (County),16090,3ea71015930c96a4f4ad6e6921694b34,2019-10-10T19:53:13.099Z,5d1bcedad5b39c032f26bcd7
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,73,99073,Leon (County),16090,f66df34f8f523f428bd0657f5691d36c,2019-10-10T19:53:13.106Z,5d1bcedad5b39c032f26bb43
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,23,99023,Columbia (County),16090,e7e4c35907b146a464b820435eea886d,2019-10-10T19:53:13.095Z,5d1bcedad5b39c032f26bc6b
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,1,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,61,99061,Indian River (County),16100,f21680f218b5520e7c368644bb5def7c,2019-10-10T19:53:13.176Z,5d1bcedad5b39c032f26bccf
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,19,99019,Clay (County),16100,d4f0a63a2a66db326bfe562801554d9a,2019-10-10T19:53:13.175Z,5d1bcedad5b39c032f26bcf5
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,0,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,79,99079,Madison (County),16090,c7737fdb4b94aa7cc72eac00218716ef,2019-10-10T19:53:13.104Z,5d1bcedad5b39c032f26bc81
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,1,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,101,99101,Pasco (County),16090,ca4559483b6f3d5f81a12c897130095a,2019-10-10T19:53:13.095Z,5d1bcedad5b39c032f26bce7
DR-4280-FL,4280,FL,DR,2016-09-28T16:18:00.000Z,2016,Hurricane,HURRICANE HERMINE,1,0,0,1,2016-08-31T04:00:00.000Z,2016-09-12T03:59:00.000Z,,12,57,99057,Hillsborough (County),16090,a779323c59eab7fec9516bcc4da89046,2019-10-10T19:53:13.098Z,5d1bcedad5b39c032f26bc94
DR-4283-FL,4283,FL,DR,2016-10-09T00:53:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,1,2016-10-03T16:00:00.000Z,2016-10-20T03:59:00.000Z,,12,69,99069,Lake (County),16100,8efa69998b5f43b0be4da301763bbe7f,2019-10-10T19:53:13.178Z,5d1bcedad5b39c032f26bc79
DR-4337-FL,4337,FL,DR,2017-09-10T18:45:00.000Z,2017,Hurricane,HURRICANE IRMA,1,0,1,1,2017-09-04T13:00:00.000Z,2017-10-19T03:59:00.000Z,,12,83,99083,Marion (County),17103,dabbb73a7353284e80409d78dfc88696,2019-10-10T19:53:13.788Z,5d1bcedad5b39c032f26bd1e
DR-4337-FL,4337,FL,DR,2017-09-10T18:45:00.000Z,2017,Hurricane,HURRICANE IRMA,1,0,1,1,2017-09-04T13:00:00.000Z,2017-10-19T03:59:00.000Z,,12,109,99109,St. Johns (County),17103,3dbc2d292ce01ef4161011b3721d66e8,2019-10-10T19:53:13.838Z,5d1bcedad5b39c032f26bd2c
